Date,Close,Open,High,Low,Change %,Log_Returns
22-12-2014,1.6128,1.6119,1.613,1.6119,0.30%,0.000185995
23-12-2014,1.6131,1.612,1.6209,1.6081,0.02%,0.000433853
24-12-2014,1.6138,1.6123,1.617,1.6098,0.04%,0.001609808
25-12-2014,1.6164,1.6131,1.6212,1.6118,0.16%,-0.002353671
26-12-2014,1.6126,1.6157,1.6179,1.6079,-0.24%,-0.002918804
29-12-2014,1.6079,1.6123,1.6171,1.6064,-0.29%,-0.000746594
30-12-2014,1.6067,1.6071,1.6121,1.6053,-0.07%,-0.001806573
31-12-2014,1.6038,1.6059,1.6086,1.6003,-0.18%,-0.000374181
01-01-2015,1.6032,1.6035,1.6048,1.6004,-0.04%,-0.003311365
02-01-2015,1.5979,1.6024,1.6036,1.5955,-0.33%,-0.002757412
05-01-2015,1.5935,1.5971,1.5983,1.5806,-0.28%,-0.005285358
06-01-2015,1.5851,1.5929,1.5959,1.5836,-0.53%,-0.000315487
07-01-2015,1.5846,1.5844,1.589,1.5799,-0.03%,-0.005315123
08-01-2015,1.5762,1.584,1.5858,1.5729,-0.53%,0.001838178
09-01-2015,1.5791,1.5759,1.582,1.5727,0.18%,-0.000126662
12-01-2015,1.5789,1.5782,1.5823,1.5743,-0.01%,-0.005716479
13-01-2015,1.5699,1.5786,1.5831,1.5677,-0.57%,0.002036272
14-01-2015,1.5731,1.5692,1.5787,1.5653,0.20%,-0.019643718
15-01-2015,1.5425,1.5724,1.5749,1.537,-1.95%,-0.005460587
16-01-2015,1.5341,1.5421,1.5448,1.5219,-0.54%,0.008955284
19-01-2015,1.5479,1.5314,1.5526,1.5302,0.90%,-0.002393197
20-01-2015,1.5442,1.5475,1.5535,1.5428,-0.24%,0.00426495
21-01-2015,1.5508,1.5439,1.5538,1.5402,0.43%,-0.018548578
22-01-2015,1.5223,1.55,1.5534,1.5162,-1.84%,-0.009968724
23-01-2015,1.5072,1.5214,1.5235,1.4927,-0.99%,0.002782749
26-01-2015,1.5114,1.5039,1.5162,1.4958,0.28%,0.008170841
27-01-2015,1.5238,1.5109,1.5293,1.5079,0.82%,0.002294256
28-01-2015,1.5273,1.5236,1.5414,1.5206,0.23%,0.003398918
29-01-2015,1.5325,1.5265,1.5356,1.5223,0.34%,-0.003006145
30-01-2015,1.5279,1.532,1.5376,1.5252,-0.30%,0.003528032
02-02-2015,1.5333,1.5271,1.5371,1.5266,0.35%,0.0081193
03-02-2015,1.5458,1.5327,1.5515,1.5294,0.82%,-0.01027384
04-02-2015,1.53,1.5451,1.5461,1.5257,-1.02%,0.00872004
05-02-2015,1.5434,1.5289,1.546,1.5238,0.88%,-0.008066658
06-02-2015,1.531,1.5426,1.5453,1.529,-0.80%,0.001175012
09-02-2015,1.5328,1.5313,1.5379,1.5255,0.12%,0.000652188
10-02-2015,1.5338,1.5323,1.5365,1.5272,0.07%,0.005591329
11-02-2015,1.5424,1.5333,1.545,1.5321,0.56%,0.002848636
12-02-2015,1.5468,1.5417,1.5492,1.5369,0.29%,-0.002459707
13-02-2015,1.543,1.546,1.5524,1.5412,-0.25%,-0.001556622
16-02-2015,1.5406,1.5408,1.5499,1.5346,-0.16%,0.00421026
17-02-2015,1.5471,1.5402,1.5508,1.5347,0.42%,-0.001228859
18-02-2015,1.5452,1.5467,1.552,1.5405,-0.12%,-0.001036001
19-02-2015,1.5436,1.5447,1.5549,1.5409,-0.10%,0.002975615
20-02-2015,1.5482,1.5432,1.5532,1.5329,0.30%,-0.004791204
23-02-2015,1.5408,1.5477,1.5524,1.5374,-0.48%,-0.000973994
24-02-2015,1.5393,1.5407,1.5438,1.5354,-0.10%,-0.001170047
25-02-2015,1.5375,1.5382,1.5432,1.5355,-0.12%,-0.010789707
26-02-2015,1.521,1.5366,1.5412,1.5172,-1.07%,0.003085308
27-02-2015,1.5257,1.5201,1.5303,1.5182,0.31%,0.000982672
02-03-2015,1.5272,1.5242,1.5326,1.5213,0.10%,-0.002688262
03-03-2015,1.5231,1.5261,1.5283,1.5206,-0.27%,-0.005068301
04-03-2015,1.5154,1.5227,1.5251,1.5121,-0.51%,-0.002113886
05-03-2015,1.5122,1.5146,1.5215,1.5063,-0.21%,-0.012175394
06-03-2015,1.4939,1.5121,1.5132,1.4886,-1.21%,0.003007722
09-03-2015,1.4984,1.4914,1.5047,1.4907,0.30%,-0.007233789
10-03-2015,1.4876,1.4979,1.4998,1.4842,-0.72%,-0.015240584
11-03-2015,1.4651,1.487,1.489,1.4586,-1.51%,0.002794535
12-03-2015,1.4692,1.4644,1.4708,1.4554,0.28%,-0.005254729
13-03-2015,1.4615,1.4686,1.4743,1.4567,-0.52%,0.005526949
16-03-2015,1.4696,1.4603,1.4752,1.4553,0.55%,0.001359989
17-03-2015,1.4716,1.4689,1.479,1.4656,0.14%,0.016377788
18-03-2015,1.4959,1.4709,1.5129,1.4692,1.65%,-0.011429464
19-03-2015,1.4789,1.4952,1.4997,1.4734,-1.14%,0.008952973
20-03-2015,1.4922,1.4782,1.4996,1.4769,0.90%,0.001272478
23-03-2015,1.4941,1.4901,1.5004,1.483,0.13%,-0.000669523
24-03-2015,1.4931,1.4936,1.5023,1.4884,-0.07%,0.0074067
25-03-2015,1.5042,1.4921,1.506,1.4895,0.74%,-0.00847887
26-03-2015,1.4915,1.5032,1.5074,1.4878,-0.84%,-0.000268222
27-03-2015,1.4911,1.4918,1.4972,1.4806,-0.03%,-6.70668E-05
30-03-2015,1.491,1.4902,1.4956,1.4857,-0.01%,-0.012553313
31-03-2015,1.4724,1.4906,1.4926,1.4711,-1.25%,-0.003401595
01-04-2015,1.4674,1.4721,1.4768,1.4639,-0.34%,0.006656277
02-04-2015,1.4772,1.4666,1.48,1.4649,0.67%,0.003379067
03-04-2015,1.4822,1.4763,1.4919,1.4722,0.34%,-0.00249941
06-04-2015,1.4785,1.4799,1.4908,1.4766,-0.25%,-0.004949666
07-04-2015,1.4712,1.4776,1.485,1.4692,-0.49%,-0.005794351
08-04-2015,1.4627,1.4705,1.4756,1.4601,-0.58%,-0.009479395
09-04-2015,1.4489,1.4623,1.4649,1.4454,-0.94%,0.001310481
10-04-2015,1.4508,1.4481,1.4527,1.4414,0.13%,-0.000896459
13-04-2015,1.4495,1.4501,1.4562,1.4436,-0.09%,-0.000345006
14-04-2015,1.449,1.4486,1.4552,1.4347,-0.03%,0.000827815
15-04-2015,1.4502,1.4484,1.4523,1.4382,0.08%,0.001653576
16-04-2015,1.4526,1.449,1.46,1.4386,0.17%,0.00123839
17-04-2015,1.4544,1.4521,1.4571,1.4447,0.12%,-0.00441015
20-04-2015,1.448,1.4567,1.4582,1.4439,-0.44%,0.001862905
21-04-2015,1.4507,1.4469,1.4555,1.4402,0.19%,-0.003452565
22-04-2015,1.4457,1.4504,1.4531,1.4403,-0.34%,0.004692576
23-04-2015,1.4525,1.4453,1.4572,1.4364,0.47%,-0.002757672
24-04-2015,1.4485,1.4514,1.4571,1.441,-0.28%,-0.001589111
27-04-2015,1.4462,1.4478,1.4507,1.4416,-0.16%,0.000276549
28-04-2015,1.4466,1.4461,1.4495,1.4408,0.03%,0.016386504
29-04-2015,1.4705,1.4461,1.4734,1.4441,1.65%,0.010216252
30-04-2015,1.4856,1.4695,1.4921,1.4658,1.03%,0.002890273
01-05-2015,1.4899,1.4851,1.4972,1.482,0.29%,-0.003765723
04-05-2015,1.4843,1.4896,1.4939,1.4817,-0.38%,0.003967058
05-05-2015,1.4902,1.4835,1.4936,1.4794,0.40%,0.008353151
06-05-2015,1.5027,1.4891,1.506,1.4868,0.84%,-0.001131937
07-05-2015,1.501,1.5012,1.5158,1.4965,-0.11%,-0.008161126
08-05-2015,1.4888,1.5002,1.5032,1.4869,-0.81%,0.002013018
11-05-2015,1.4918,1.4863,1.4945,1.4847,0.20%,0.003346051
12-05-2015,1.4968,1.4915,1.5062,1.4881,0.34%,0.005330503
13-05-2015,1.5048,1.496,1.508,1.4903,0.53%,0.000996314
14-05-2015,1.5063,1.5041,1.509,1.4974,0.10%,0.004107598
15-05-2015,1.5125,1.5054,1.5136,1.501,0.41%,-0.005901678
18-05-2015,1.5036,1.511,1.5133,1.4996,-0.59%,-0.00922035
19-05-2015,1.4898,1.5033,1.5048,1.4835,-0.92%,-0.004507391
20-05-2015,1.4831,1.489,1.4905,1.4806,-0.45%,0.00148228
21-05-2015,1.4853,1.4828,1.4933,1.4811,0.15%,-0.00872305
22-05-2015,1.4724,1.4849,1.4908,1.4697,-0.87%,0.000814664
25-05-2015,1.4736,1.4697,1.4767,1.4654,0.08%,-0.003807456
26-05-2015,1.468,1.4724,1.4737,1.4649,-0.38%,0.003535975
27-05-2015,1.4732,1.4674,1.4748,1.4639,0.35%,0.002169787
28-05-2015,1.4764,1.4727,1.4786,1.4686,0.22%,0.00297579
29-05-2015,1.4808,1.4753,1.4835,1.4738,0.30%,0.000944988
01-06-2015,1.4822,1.4794,1.4844,1.4716,0.09%,0.014999612
02-06-2015,1.5046,1.4816,1.5107,1.4784,1.51%,0.005963837
03-06-2015,1.5136,1.5041,1.5148,1.4959,0.60%,0.000330284
04-06-2015,1.5141,1.5136,1.5292,1.5112,0.03%,-0.003374023
05-06-2015,1.509,1.5133,1.5211,1.4953,-0.34%,0.012447064
08-06-2015,1.5279,1.5086,1.5303,1.5044,1.25%,-0.001834262
09-06-2015,1.5251,1.5273,1.5349,1.5156,-0.18%,-0.003678648
10-06-2015,1.5195,1.5247,1.5287,1.5136,-0.37%,-0.003692231
11-06-2015,1.5139,1.5183,1.5229,1.5078,-0.37%,0.000396249
12-06-2015,1.5145,1.5134,1.5171,1.5052,0.04%,0.002966872
15-06-2015,1.519,1.5083,1.5204,1.5056,0.30%,-0.006141268
16-06-2015,1.5097,1.5184,1.524,1.5072,-0.61%,0.00304233
17-06-2015,1.5143,1.5093,1.5229,1.5078,0.30%,0.000792132
18-06-2015,1.5155,1.5135,1.5231,1.5121,0.08%,-0.000131978
19-06-2015,1.5153,1.5152,1.5201,1.5097,-0.01%,-0.000528088
22-06-2015,1.5145,1.5151,1.5227,1.5081,-0.05%,-0.011021224
23-06-2015,1.4979,1.514,1.5166,1.4944,-1.10%,0.004728771
24-06-2015,1.505,1.4974,1.5081,1.495,0.47%,0.00073063
25-06-2015,1.5061,1.5041,1.5076,1.4968,0.07%,0.000663746
26-06-2015,1.5071,1.5054,1.5109,1.5007,0.07%,0.003510519
29-06-2015,1.5124,1.4875,1.5185,1.4831,0.35%,-0.007832765
30-06-2015,1.5006,1.5119,1.5139,1.4953,-0.78%,-0.003337564
01-07-2015,1.4956,1.5004,1.5044,1.4934,-0.33%,-0.001003445
02-07-2015,1.4941,1.4948,1.5019,1.4918,-0.10%,0.001070306
03-07-2015,1.4957,1.4939,1.4998,1.4911,0.11%,-0.00321436
06-07-2015,1.4909,1.4797,1.4974,1.4757,-0.32%,6.70713E-05
07-07-2015,1.491,1.4899,1.4967,1.4812,0.01%,0.002679171
08-07-2015,1.495,1.4901,1.5006,1.487,0.27%,-0.003417203
09-07-2015,1.4899,1.4941,1.501,1.4847,-0.34%,0.012340483
10-07-2015,1.5084,1.4893,1.5116,1.488,1.24%,-0.010395935
13-07-2015,1.4928,1.4991,1.5125,1.4911,-1.03%,0.004011237
14-07-2015,1.4988,1.4918,1.5075,1.4901,0.40%,-0.002471694
15-07-2015,1.4951,1.4979,1.5043,1.4926,-0.25%,-0.005768731
16-07-2015,1.4865,1.4942,1.4966,1.4836,-0.58%,-0.003706828
17-07-2015,1.481,1.4861,1.4903,1.4803,-0.37%,0.002090993
20-07-2015,1.4841,1.4808,1.4913,1.4804,0.21%,0.005040841
21-07-2015,1.4916,1.4831,1.4947,1.4801,0.51%,0.001005126
22-07-2015,1.4931,1.4911,1.4952,1.4849,0.10%,0.006808196
23-07-2015,1.5033,1.4916,1.5069,1.49,0.68%,0.002325505
24-07-2015,1.5068,1.503,1.5085,1.498,0.23%,0.007668952
27-07-2015,1.5184,1.5047,1.5225,1.5042,0.77%,-0.007005514
28-07-2015,1.5078,1.5174,1.5197,1.5047,-0.70%,-0.002656397
29-07-2015,1.5038,1.5071,1.5116,1.5,-0.27%,-0.000266028
30-07-2015,1.5034,1.5035,1.509,1.4984,-0.03%,0.002856101
31-07-2015,1.5077,1.5026,1.5197,1.5012,0.29%,0.000530469
03-08-2015,1.5085,1.5038,1.5131,1.5035,0.05%,-0.00385229
04-08-2015,1.5027,1.5078,1.5124,1.501,-0.38%,0.00451498
05-08-2015,1.5095,1.502,1.5126,1.5016,0.45%,0.001456375
06-08-2015,1.5117,1.5092,1.5142,1.5062,0.15%,0.004817378
07-08-2015,1.519,1.5119,1.5202,1.5066,0.48%,0.002564188
10-08-2015,1.5229,1.5184,1.5256,1.5157,0.26%,0.015765799
11-08-2015,1.5471,1.5219,1.5547,1.5198,1.59%,0.008688152
12-08-2015,1.5606,1.5468,1.5739,1.5456,0.87%,-0.002181026
13-08-2015,1.5572,1.5602,1.5672,1.546,-0.22%,0.003269758
14-08-2015,1.5623,1.5566,1.5699,1.5563,0.33%,-0.001793837
17-08-2015,1.5595,1.5616,1.5671,1.5559,-0.18%,-0.008176976
18-08-2015,1.5468,1.5588,1.5614,1.5458,-0.81%,0.008625737
19-08-2015,1.5602,1.5461,1.5617,1.5454,0.87%,0.010393182
20-08-2015,1.5765,1.5593,1.5785,1.5571,1.04%,0.017230963
21-08-2015,1.6039,1.5761,1.6044,1.5746,1.74%,0.021831158
24-08-2015,1.6393,1.5995,1.6532,1.5995,2.21%,-0.012707743
25-08-2015,1.6186,1.638,1.6396,1.596,-1.26%,-0.016821779
26-08-2015,1.5916,1.6178,1.6245,1.587,-1.67%,-0.011628038
27-08-2015,1.5732,1.591,1.5949,1.5672,-1.16%,0.001207001
28-08-2015,1.5751,1.5722,1.5881,1.5697,0.12%,0.005003019
31-08-2015,1.583,1.5741,1.5932,1.5721,0.50%,0.009556215
01-09-2015,1.5982,1.5816,1.5998,1.5805,0.96%,-0.005836043
02-09-2015,1.5889,1.5973,1.6001,1.5871,-0.58%,-0.008532745
03-09-2015,1.5754,1.5881,1.5932,1.5677,-0.85%,0.00790318
04-09-2015,1.5879,1.5747,1.5913,1.5714,0.79%,0.004147819
07-09-2015,1.5945,1.5875,1.5962,1.5849,0.42%,-0.004210797
08-09-2015,1.5878,1.5934,1.6006,1.5824,-0.42%,-0.000188959
09-09-2015,1.5875,1.5877,1.59,1.5731,-0.02%,0.004211591
10-09-2015,1.5942,1.5867,1.6007,1.5806,0.42%,0.004568647
11-09-2015,1.6015,1.5938,1.6052,1.5862,0.46%,-0.005572789
14-09-2015,1.5926,1.6003,1.6055,1.5862,-0.56%,-0.00838619
15-09-2015,1.5793,1.5909,1.5934,1.578,-0.84%,-0.001520816
16-09-2015,1.5769,1.5786,1.5837,1.5708,-0.15%,0.013917539
17-09-2015,1.599,1.5762,1.5999,1.5749,1.40%,-0.010372559
18-09-2015,1.5825,1.5982,1.5991,1.5778,-1.03%,-0.003354752
21-09-2015,1.5772,1.5793,1.5942,1.576,-0.33%,-0.001268875
22-09-2015,1.5752,1.5761,1.5877,1.5742,-0.13%,0.012554182
23-09-2015,1.5951,1.5743,1.5989,1.5734,1.26%,0.001065196
24-09-2015,1.5968,1.5943,1.6119,1.5904,0.11%,-0.000689115
25-09-2015,1.5957,1.596,1.5985,1.5816,-0.07%,0.006496369
28-09-2015,1.6061,1.5944,1.6076,1.592,0.65%,0.00018677
29-09-2015,1.6064,1.6052,1.6155,1.599,0.02%,-0.010324529
30-09-2015,1.5899,1.6054,1.6083,1.5857,-1.03%,0.007456876
01-10-2015,1.6018,1.5891,1.6028,1.5858,0.75%,0.00255635
02-10-2015,1.6059,1.6013,1.624,1.5977,0.26%,-0.01057946
05-10-2015,1.589,1.6072,1.6107,1.585,-1.05%,0.006336083
06-10-2015,1.5991,1.5893,1.6048,1.5867,0.64%,-0.007658543
07-10-2015,1.5869,1.5983,1.6069,1.5791,-0.76%,-0.00170288
08-10-2015,1.5842,1.5864,1.5985,1.5811,-0.17%,0.000567949
09-10-2015,1.5851,1.5838,1.5904,1.5762,0.06%,0.002268575
12-10-2015,1.5887,1.583,1.5958,1.5826,0.23%,0.004647082
13-10-2015,1.5961,1.5882,1.5987,1.5863,0.47%,-0.009062936
14-10-2015,1.5817,1.5949,1.5988,1.5779,-0.90%,-0.008635523
15-10-2015,1.5681,1.5814,1.5845,1.5666,-0.86%,0.001274616
16-10-2015,1.5701,1.5674,1.5765,1.5646,0.13%,0.001527398
19-10-2015,1.5725,1.5704,1.578,1.5648,0.15%,0.003554882
20-10-2015,1.5781,1.572,1.5829,1.5706,0.36%,0.002152172
21-10-2015,1.5815,1.577,1.5852,1.5764,0.22%,-0.020957894
22-10-2015,1.5487,1.5805,1.583,1.5469,-2.07%,-0.005633453
23-10-2015,1.54,1.5482,1.5506,1.5355,-0.56%,-0.000324728
26-10-2015,1.5395,1.5382,1.5436,1.5326,-0.03%,0.002659662
27-10-2015,1.5436,1.5387,1.544,1.5356,0.27%,-0.007739121
28-10-2015,1.5317,1.5432,1.5465,1.5265,-0.77%,0.006053327
29-10-2015,1.541,1.5317,1.5427,1.5287,0.61%,0.000519009
30-10-2015,1.5418,1.5402,1.5505,1.535,0.05%,-0.001622797
02-11-2015,1.5393,1.5421,1.55,1.5364,-0.16%,-0.005341336
03-11-2015,1.5311,1.5381,1.5417,1.5277,-0.53%,-0.004057597
04-11-2015,1.5249,1.5302,1.5321,1.5211,-0.40%,0.004253516
05-11-2015,1.5314,1.524,1.5328,1.5222,0.43%,-0.003139309
06-11-2015,1.5266,1.5304,1.5347,1.5094,-0.31%,0.002093968
09-11-2015,1.5298,1.5246,1.5373,1.5226,0.21%,-0.003142598
10-11-2015,1.525,1.5292,1.5319,1.5186,-0.31%,0.000327815
11-11-2015,1.5255,1.5244,1.5294,1.5215,0.03%,0.006012697
12-11-2015,1.5347,1.5253,1.536,1.5174,0.60%,0.000260603
13-11-2015,1.5351,1.5339,1.5353,1.5249,0.03%,-0.009687842
16-11-2015,1.5203,1.5307,1.5353,1.5169,-0.96%,-0.002898362
17-11-2015,1.5159,1.5198,1.5216,1.5119,-0.29%,-0.000593883
18-11-2015,1.515,1.5146,1.5222,1.5105,-0.06%,0.001187414
19-11-2015,1.5168,1.5141,1.5203,1.5102,0.12%,-0.008275179
20-11-2015,1.5043,1.5162,1.5182,1.5025,-0.82%,0.001992297
23-11-2015,1.5073,1.5036,1.5108,1.5013,0.20%,-0.004255043
24-11-2015,1.5009,1.5067,1.5101,1.4993,-0.42%,-0.00527741
25-11-2015,1.493,1.5004,1.5021,1.4868,-0.53%,0.000803428
26-11-2015,1.4942,1.4927,1.4965,1.4899,0.08%,0.002139324
27-11-2015,1.4974,1.4935,1.501,1.491,0.21%,-0.004685731
30-11-2015,1.4904,1.4965,1.4983,1.4868,-0.47%,0.002947878
01-12-2015,1.4948,1.49,1.4986,1.489,0.30%,0.002605647
02-12-2015,1.4987,1.4938,1.4999,1.4887,0.26%,0.017593046
03-12-2015,1.5253,1.4974,1.5306,1.4854,1.77%,-0.002494422
04-12-2015,1.5215,1.5248,1.5286,1.5135,-0.25%,0.001510525
07-12-2015,1.5238,1.5207,1.5261,1.5156,0.15%,0.007192864
08-12-2015,1.5348,1.5234,1.5396,1.521,0.72%,0.008951218
09-12-2015,1.5486,1.5334,1.553,1.5298,0.90%,-0.008364994
10-12-2015,1.5357,1.5483,1.5496,1.531,-0.83%,0.01107345
11-12-2015,1.5528,1.5351,1.5603,1.5331,1.11%,-0.002579315
14-12-2015,1.5488,1.5513,1.5556,1.5422,-0.26%,-0.007647973
15-12-2015,1.537,1.5484,1.5562,1.5327,-0.76%,-0.001041531
16-12-2015,1.5354,1.5369,1.5474,1.5313,-0.10%,0.000130251
17-12-2015,1.5356,1.5354,1.5433,1.5299,0.01%,-0.000130251
18-12-2015,1.5354,1.535,1.5405,1.5256,-0.01%,0.001106591
21-12-2015,1.5371,1.5338,1.5402,1.5304,0.11%,0.000780386
22-12-2015,1.5383,1.5363,1.5424,1.5314,0.08%,-0.003842777
23-12-2015,1.5324,1.5376,1.5397,1.5273,-0.38%,0.005985704
24-12-2015,1.5416,1.5317,1.543,1.5301,0.60%,0.000453971
25-12-2015,1.5423,1.541,1.5425,1.5359,0.05%,0.000388954
28-12-2015,1.5429,1.5387,1.548,1.5383,0.04%,-0.000259286
29-12-2015,1.5425,1.5425,1.5503,1.5401,-0.03%,0.002460504
30-12-2015,1.5463,1.542,1.5492,1.5398,0.25%,-0.004212443
31-12-2015,1.5398,1.5458,1.5475,1.5374,-0.42%,0
01-01-2016,1.5398,1.5394,1.5412,1.5372,0.00%,0.00188159
04-01-2016,1.5427,1.5385,1.5585,1.5355,0.19%,-0.006894785
05-01-2016,1.5321,1.5417,1.5461,1.5284,-0.69%,0.010518212
06-01-2016,1.5483,1.5312,1.5524,1.5292,1.06%,0.012452022
07-01-2016,1.5677,1.5476,1.5681,1.5441,1.25%,0.006041546
08-01-2016,1.5772,1.5665,1.5777,1.5514,0.61%,-0.012376554
11-01-2016,1.5578,1.5764,1.5835,1.5551,-1.23%,0.002372328
12-01-2016,1.5615,1.5568,1.5713,1.5548,0.24%,0.000768197
13-01-2016,1.5627,1.5604,1.5653,1.5469,0.08%,-0.000960338
14-01-2016,1.5612,1.5619,1.5769,1.5566,-0.10%,0.007275544
15-01-2016,1.5726,1.5607,1.5838,1.5583,0.73%,-0.003184513
18-01-2016,1.5676,1.5719,1.5756,1.5633,-0.32%,6.37897E-05
19-01-2016,1.5677,1.5667,1.5729,1.5561,0.01%,-0.001212702
20-01-2016,1.5658,1.5664,1.5806,1.5609,-0.12%,-0.005314904
21-01-2016,1.5575,1.5651,1.5724,1.5496,-0.53%,-0.008835062
22-01-2016,1.5438,1.5567,1.5599,1.538,-0.88%,0.005039747
25-01-2016,1.5516,1.5434,1.5526,1.54,0.51%,-0.000386772
26-01-2016,1.551,1.5509,1.5571,1.5429,-0.04%,0.005850038
27-01-2016,1.5601,1.5504,1.5637,1.5447,0.59%,0.00121713
28-01-2016,1.562,1.559,1.5653,1.5495,0.12%,-0.01204407
29-01-2016,1.5433,1.5611,1.5632,1.5381,-1.20%,0.003751136
01-02-2016,1.5491,1.5431,1.5547,1.539,0.38%,0.006562885
02-02-2016,1.5593,1.5488,1.5633,1.5471,0.66%,0.00671122
03-02-2016,1.5698,1.5583,1.581,1.5579,0.67%,-0.002232073
04-02-2016,1.5663,1.5694,1.5751,1.5575,-0.22%,0.002423161
05-02-2016,1.5701,1.5657,1.5725,1.5587,0.24%,0.001527398
08-02-2016,1.5725,1.5687,1.576,1.5612,0.15%,0.003174606
09-02-2016,1.5775,1.5716,1.5833,1.5642,0.32%,-0.004065304
10-02-2016,1.5711,1.5769,1.5799,1.5559,-0.41%,0.001589977
11-02-2016,1.5736,1.5706,1.5815,1.5648,0.16%,0.000381219
12-02-2016,1.5742,1.5735,1.5811,1.566,0.04%,-0.008100309
15-02-2016,1.5615,1.572,1.5746,1.5576,-0.81%,0.002558364
16-02-2016,1.5655,1.5609,1.5706,1.5587,0.26%,-0.002494325
17-02-2016,1.5616,1.5653,1.5726,1.5593,-0.25%,-0.002372176
18-02-2016,1.5579,1.5612,1.5673,1.5533,-0.24%,0.004355352
19-02-2016,1.5647,1.5575,1.5684,1.556,0.44%,-0.013706337
22-02-2016,1.5434,1.5635,1.5659,1.5394,-1.36%,0.004912109
23-02-2016,1.551,1.5425,1.5546,1.541,0.49%,-0.002065316
24-02-2016,1.5478,1.5503,1.5547,1.5413,-0.21%,-0.001422383
25-02-2016,1.5456,1.547,1.5512,1.5418,-0.14%,-0.00447428
26-02-2016,1.5387,1.5443,1.5512,1.5349,-0.45%,-0.005997019
29-02-2016,1.5295,1.5384,1.5435,1.5256,-0.60%,-0.004915625
01-03-2016,1.522,1.5288,1.5316,1.5176,-0.49%,-0.002565706
02-03-2016,1.5181,1.5212,1.5265,1.5137,-0.26%,0.002565706
03-03-2016,1.522,1.518,1.5247,1.51,0.26%,-0.005996921
04-03-2016,1.5129,1.521,1.5227,1.5066,-0.60%,0.003299462
07-03-2016,1.5179,1.5124,1.5202,1.5092,0.33%,0.004338687
08-03-2016,1.5245,1.5172,1.5327,1.5167,0.43%,-0.002693029
09-03-2016,1.5204,1.524,1.5265,1.5133,-0.27%,0.014949523
10-03-2016,1.5433,1.5198,1.5501,1.4989,1.51%,-0.007805933
11-03-2016,1.5313,1.5427,1.5463,1.5233,-0.78%,-0.001633934
14-03-2016,1.5288,1.5292,1.5375,1.5229,-0.16%,0.004307819
15-03-2016,1.5354,1.5272,1.5373,1.5252,0.43%,-0.002347419
16-03-2016,1.5318,1.5343,1.5417,1.5284,-0.23%,-0.002483824
17-03-2016,1.528,1.5309,1.5364,1.5252,-0.25%,0.002026741
18-03-2016,1.5311,1.5273,1.5355,1.5252,0.20%,-0.001503317
21-03-2016,1.5288,1.5299,1.5373,1.526,-0.15%,-0.002357565
22-03-2016,1.5252,1.5282,1.5344,1.5233,-0.24%,0.002161313
23-03-2016,1.5285,1.5241,1.5319,1.5224,0.22%,0.001372953
24-03-2016,1.5306,1.5271,1.5328,1.5254,0.14%,0.001044796
25-03-2016,1.5322,1.5298,1.5333,1.5277,0.10%,0.000978506
28-03-2016,1.5337,1.5302,1.5367,1.5275,0.10%,-0.002938394
29-03-2016,1.5292,1.5331,1.5354,1.526,-0.29%,0.001111075
30-03-2016,1.5309,1.5282,1.5341,1.526,0.11%,0.002413963
31-03-2016,1.5346,1.5304,1.5357,1.5265,0.24%,0.00240815
01-04-2016,1.5383,1.5338,1.5414,1.5306,0.24%,0.000844732
04-04-2016,1.5396,1.5372,1.5432,1.535,0.08%,0.00214112
05-04-2016,1.5429,1.5388,1.5484,1.5375,0.21%,-0.004807702
06-04-2016,1.5355,1.5423,1.5445,1.5335,-0.48%,0.002276794
07-04-2016,1.539,1.5348,1.5439,1.533,0.23%,-0.000454944
08-04-2016,1.5383,1.5383,1.5404,1.5299,-0.05%,-0.003059998
11-04-2016,1.5336,1.5387,1.5417,1.5295,-0.31%,-0.002611649
12-04-2016,1.5296,1.5322,1.5416,1.5281,-0.26%,-0.004455518
13-04-2016,1.5228,1.5287,1.5322,1.5209,-0.44%,0.008695991
14-04-2016,1.5361,1.5221,1.5401,1.5199,0.87%,-0.002737942
15-04-2016,1.5319,1.5355,1.5378,1.5281,-0.27%,-0.001960272
18-04-2016,1.5289,1.533,1.5399,1.5273,-0.20%,-0.007352492
19-04-2016,1.5177,1.528,1.5306,1.5157,-0.73%,0.000526975
20-04-2016,1.5185,1.5166,1.5271,1.516,0.05%,0.00309038
21-04-2016,1.5232,1.5176,1.5315,1.5169,0.31%,-0.001050972
22-04-2016,1.5216,1.5225,1.5263,1.5179,-0.11%,0.001182266
25-04-2016,1.5234,1.5205,1.5257,1.5176,0.12%,0.002425833
26-04-2016,1.5271,1.5222,1.5314,1.5211,0.24%,0.0002619
27-04-2016,1.5275,1.5261,1.5331,1.5221,0.03%,-0.000196419
28-04-2016,1.5272,1.5263,1.5295,1.5215,-0.02%,0.008281486
29-04-2016,1.5399,1.5268,1.5425,1.5235,0.83%,0.004018152
02-05-2016,1.5461,1.5379,1.5483,1.5363,0.40%,0.005739915
03-05-2016,1.555,1.5454,1.5614,1.5436,0.58%,0.003338473
04-05-2016,1.5602,1.5542,1.5631,1.5523,0.33%,-0.006623605
05-05-2016,1.5499,1.5593,1.562,1.5475,-0.66%,0.001740532
06-05-2016,1.5526,1.5496,1.5587,1.5477,0.17%,0.00565191
09-05-2016,1.5614,1.5513,1.5628,1.5489,0.57%,-0.003271645
10-05-2016,1.5563,1.5606,1.5637,1.5548,-0.33%,0.002438713
